                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     650                                     1749                  1.5000000000000000E+001                  2.0000000000000000E-002                  1.2264894982013069E+007                  1.7441010316712900E+003                  4.7113774478700370E+003                  5.0687219147243079E+004                  3.3791431955059937E+002                 -1.5111182700123378E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4303957248262867E-016                  3.3386514055784533E-001                  4.5742391377622095E-038                  6.4147190830587630E-001                  2.0504987578290494E-002                  1.5000000000000002E+001                  0.0000000000000000E+000                  7.0360317958401160E+000                  2.1033349346243917E-004                  5.6633907091506739E+000                  7.6049277697273732E-001                  6.2708904278314742E-002                  1.3385834755647632E+000                  7.7283634961527015E-002                  4.0456003171630570E+000                  1.9434853505742216E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.6051710586786587E+007                  3.0935587290152415E+002                  2.9593258916860241E+006                  4.8935957262650474E+004                  1.4587171189461546E+002                  4.2455392682941296E+004                  1.3270613367835970E+003                  5.0000000000000000E+001                  1.0000000000000000E+003                  3.8705064988437562E+014                               "r24.03.1"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.1"                                 "CRMATH"                               "20260128"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                tri_alpha 
                                       1                  1.5000000000000002E+001                  2.5288065959478461E+000                  3.6731478995486664E+000                 -8.7548922419606114E+000                  2.7232169676650391E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  2.5785200542331378E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  1.4999999999985002E+001                  2.5288065959027266E+000                  3.6731479026298386E+000                 -8.7548922203942396E+000                  2.7232169922854457E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  2.5785201822835278E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  1.4999999999941876E+001                  2.5288065957729988E+000                  3.6731479116311596E+000                 -8.7548921573903478E+000                  2.7232170642113833E+000                  7.0000000000000018E-001                  2.7999999999999997E-001                  1.9999999999999796E-002                  2.5785205563693310E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  1.4999999999815191E+001                  2.5288065953919259E+000                  3.6731479274191923E+000                 -8.7548920468835636E+000                  2.7232171903671532E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  2.5785212125038489E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  1.4999999999644032E+001                  2.5288065948770724E+000                  3.6731479455647169E+000                 -8.7548919198758064E+000                  2.7232173353606277E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  2.5785219666131646E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  1.4999999999472875E+001                  2.5288065943622202E+000                  3.6731479723305616E+000                 -8.7548917325311280E+000                  2.7232175492354225E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  2.5785230789737171E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  1.4999999999139094E+001                  2.5288065933581905E+000                  3.6731480077167338E+000                 -8.7548914848496349E+000                  2.7232178319914375E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  2.5785245495853401E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  1.4999999998805315E+001                  2.5288065923541603E+000                  3.6731480637726395E+000                 -8.7548910924931977E+000                  2.7232182799100966E+000                  7.0000000000000007E-001                  2.7999999999999997E-001                  2.0000000000000018E-002                  2.5785268792077579E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  1.4999999998081600E+001                  2.5288065901771870E+000                  3.6731481404983222E+000                 -8.7548905554623726E+000                  2.7232188929908805E+000                  7.0000000000000007E-001                  2.7999999999999997E-001                  2.0000000000000018E-002                  2.5785300678400093E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      10                  1.4999999997357888E+001                  2.5288065880002155E+000                  3.6731482623974623E+000                 -8.7548897022485850E+000                  2.7232198670302523E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  2.5785351338236190E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      11                  1.4999999995781977E+001                  2.5288065832598083E+000                  3.6731484294702748E+000                 -8.7548885328544372E+000                  2.7232212020258331E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  2.5785420771541975E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      12                  1.4999999994206068E+001                  2.5288065785194109E+000                  3.6731486570287331E+000                 -8.7548869401118168E+000                  2.7232230203228673E+000                  6.9999999999999996E-001                  2.8000000000000014E-001                  1.9999999999999907E-002                  2.5785515341655374E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      13                  1.4999999991489103E+001                  2.5288065703467169E+000                  3.6731489450733745E+000                 -8.7548849240272411E+000                  2.7232253219154088E+000                  6.9999999999999996E-001                  2.8000000000000014E-001                  1.9999999999999907E-002                  2.5785635048465830E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      14                  1.4999999988772140E+001                  2.5288065621740619E+000                  3.6731493679971172E+000                 -8.7548819639260529E+000                  2.7232287012159286E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  2.5785810808107299E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      15                  1.4999999983510723E+001                  2.5288065463477554E+000                  3.6731499258021936E+000                 -8.7548780598352547E+000                  2.7232331581997657E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  2.5786042620122543E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      16                  1.4999999978249303E+001                  2.5288065305215879E+000                  3.6731507076475474E+000                 -8.7548725877881566E+000                  2.7232394052075906E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  2.5786367535711116E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      17                  1.4999999968761497E+001                  2.5288065019829538E+000                  3.6731517135400269E+000                 -8.7548655478677002E+000                  2.7232474421636175E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  2.5786785553467438E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      18                  1.4999999959273691E+001                  2.5288064734447779E+000                  3.6731532589700024E+000                 -8.7548547322908288E+000                  2.7232597895640649E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  2.5787427776082216E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      19                  1.4999999939608054E+001                  2.5288064142943769E+000                  3.6731553439700786E+000                 -8.7548401414523109E+000                  2.7232764470482418E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  2.5788294196864700E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      20                  1.4999999919942422E+001                  2.5288063551459370E+000                  3.6731589470593478E+000                 -8.7548149290178330E+000                  2.7233052308595762E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  2.5789791408851643E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      21                  1.4999999871640865E+001                  2.5288062098774038E+000                  3.6731640684516815E+000                 -8.7547790975762858E+000                  2.7233461386326776E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  2.5791919368152982E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      22                  1.4999999823339310E+001                  2.5288060646207069E+000                  3.6731710192254763E+000                 -8.7547304756148279E+000                  2.7234016502363065E+000                  6.9999999999999996E-001                  2.8000000000000014E-001                  1.9999999999999907E-002                  2.5794807212230961E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      23                  1.4999999740536641E+001                  2.5288058156367628E+000                  3.6731797998776332E+000                 -8.7546690691466473E+000                  2.7234717601765310E+000                  6.9999999999999996E-001                  2.8000000000000014E-001                  1.9999999999999907E-002                  2.5798454839076178E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      24                  1.4999999657733969E+001                  2.5288055666875979E+000                  3.6731929718524059E+000                 -8.7545769814933028E+000                  2.7235769041104096E+000                  6.9999999999999996E-001                  2.8000000000000014E-001                  1.9999999999999907E-002                  2.5803925936420999E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
