                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                       1                                      502                  1.5000000000000000E+001                  2.0000000000000000E-002                  1.0000000000000001E-005                  1.0000000000000001E-005                  5.0473621023802980E+003                  1.2366505910003954E+004                  1.4542790254339417E+002                 -1.1596776752084166E+001                  7.0000000000000007E-001                  2.9797635251138492E-005                  2.7997020236474884E-001                  3.4468833607861397E-003                  1.0103427409336068E-003                  9.3805276451495445E-003                  2.0850244238750366E-003                  1.5000000000000002E+001                  0.0000000000000000E+000                  1.0500000000000004E+001                  4.4696452876707754E-004                  4.1995530354712320E+000                  5.1703250411792127E-002                  1.5155141114004107E-002                  1.4070791467724317E-001                  3.1275366358125549E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5319283766650930E+006                  2.9462437650810903E+003                  1.2129537728086693E+007                  6.4453159374865731E-016                  6.4453159374865731E-016                  0.0000000000000000E+000                  2.5785529393126381E-017                  5.0000000000000000E+001                  1.0000000000000000E+003                  3.1557600000000002E+002                               "r24.03.1"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.1"                                 "CRMATH"                               "20260128"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                tri_alpha 
                                       1                  1.5000000000000002E+001                  2.1626477404848456E+000                  3.7030644723584949E+000                 -8.4117783288654273E+000                  3.0958163257700622E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  5.6820031931694500E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  1.4999999999985002E+001                  2.1626477402279578E+000                  3.7030645010095404E+000                 -8.4117781283464623E+000                  3.0958165548278691E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  5.6820058167767133E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  1.4999999999956250E+001                  2.1626477397355770E+000                  3.7030645386656396E+000                 -8.4117778648045469E+000                  3.0958168558784172E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  5.6820092649835097E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  1.4999999999927500E+001                  2.1626477392431958E+000                  3.7030645904428034E+000                 -8.4117775024347790E+000                  3.0958172698225814E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  5.6820140062664812E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  1.4999999999877186E+001                  2.1626477383815317E+000                  3.7030646563410827E+000                 -8.4117770412375332E+000                  3.0958177966600400E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  5.6820200406239559E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  1.4999999999826871E+001                  2.1626477375198672E+000                  3.7030647551885987E+000                 -8.4117763494429596E+000                  3.0958185869150339E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  5.6820290921552712E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  1.4999999999726244E+001                  2.1626477357965412E+000                  3.7030649528840311E+000                 -8.4117749658585037E+000                  3.0958201674207415E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  5.6820471951997249E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  1.4999999999524988E+001                  2.1626477323499023E+000                  3.7030652164790476E+000                 -8.4117731210892472E+000                  3.0958222747528010E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  5.6820713325509905E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  1.4999999999323732E+001                  2.1626477289032757E+000                  3.7030655836307180E+000                 -8.4117705516076686E+000                  3.0958252099483659E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  5.6821049523625037E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
