                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     750                                     1938                  1.5000000000000000E+001                  2.0000000000000000E-002                  1.2293791539357385E+007                  8.1319446934200457E+000                  4.5820011907909557E+003                  6.7788417826812060E+004                  4.1316213622785028E+002                  3.5946717171607654E+000                  0.0000000000000000E+000                  1.0363701376967760E-099                  1.0511140549150510E-016                  1.0311590394425706E-004                  1.1665816658043877E-013                  4.4916916135257562E-001                  5.0235675361177823E-001                  1.5000000000000002E+001                  0.0000000000000000E+000                  7.0360306097763248E+000                  2.1033485145332506E-004                  5.5374215927553179E+000                  3.6602458996175741E-001                  6.0731021087359678E-002                  1.1746439114276139E+000                  7.0976554981746054E-001                  4.0455229483905484E+000                  2.0903379499728993E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1701622179126892E+007                  1.8918531151525025E+002                  2.2127673842930612E+006                  1.1640183212467322E+007                  1.9407748001610953E-007                  1.3854789956009763E+005                  3.3493898699783646E+007                  5.0000000000000000E+001                  1.0000000000000000E+003                  3.8796255588242462E+014                               "r24.03.1"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.1"                                 "CRMATH"                               "20260128"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                tri_alpha 
                                       1                  1.5000000000000002E+001                  2.6161205142493671E+000                  3.6610551981557515E+000                 -8.8309286304000238E+000                  2.6351794563452402E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  2.1643683492907359E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  1.4999999999985002E+001                  2.6161205142199591E+000                  3.6610551998444287E+000                 -8.8309286185799767E+000                  2.6351794698372633E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  2.1643684081998104E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  1.4999999999941876E+001                  2.6161205141354067E+000                  3.6610552047777221E+000                 -8.8309285840489604E+000                  2.6351795092527914E+000                  7.0000000000000018E-001                  2.7999999999999997E-001                  1.9999999999999796E-002                  2.1643685802964460E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  1.4999999999815191E+001                  2.6161205138870347E+000                  3.6610552184030087E+000                 -8.8309284886775927E+000                  2.6351796181147122E+000                  7.0000000000000018E-001                  2.8000000000000003E-001                  1.9999999999999796E-002                  2.1643690556109804E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  1.4999999999472875E+001                  2.6161205132159013E+000                  3.6610552477417539E+000                 -8.8309282833186504E+000                  2.6351798525222807E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  2.1643700790850763E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  1.4999999998805313E+001                  2.6161205119071069E+000                  3.6610553091860849E+000                 -8.8309278532346003E+000                  2.6351803434430709E+000                  7.0000000000000007E-001                  2.7999999999999997E-001                  2.0000000000000018E-002                  2.1643722225525032E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  1.4999999997357884E+001                  2.6161205090693302E+000                  3.6610554428027982E+000                 -8.8309269179773473E+000                  2.6351814109957790E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  2.1643768837265508E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  1.4999999994206064E+001                  2.6161205028900048E+000                  3.6610556922349629E+000                 -8.8309251720736768E+000                  2.6351834038651512E+000                  6.9999999999999996E-001                  2.8000000000000014E-001                  1.9999999999999907E-002                  2.1643855850608287E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  1.4999999988772139E+001                  2.6161204922365204E+000                  3.6610561558103716E+000                 -8.8309219273051287E+000                  2.6351871076252400E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  2.1644017566162817E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
