                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r24.03.1"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.1"                                 "CRMATH"                               "20260119"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                tri_alpha                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                             co_core_mass                            one_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                                num_iters 
                                     105                                      530                  3.5470101436472205E+003                  2.4878776041613855E+000                  1.5000000000000002E+001                  3.4474597169416349E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999861206984231E-001                  7.6688069382682444E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999861206984231E-001                  7.6688069382682444E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.1910474458560811E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.1910474458560811E+001                 -1.1910474458560811E+001                 -3.6183385335871009E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6595812645093275E+000                  3.6347050202978144E+000                  2.0208431419947490E+000                  1.5724726023693156E+000                  0.0000000000000000E+000                  1.0838076813303285E+001                 -3.3932051644064316E+000                  6.0728757708015753E+000                  6.2139554427751031E-001                  8.5000496627254196E-001                  1.2966429887659308E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4468833607861379E-003                  9.3805276451495445E-003                  3.4468833607861223E-003                  9.3805276451495428E-003                  1.0500000000000014E+001                  4.1995530354712320E+000                                        0                                        4 
                                     110                                      533                  4.9369025156375319E+003                  2.5224297587130362E+000                  1.5000000000000002E+001                  3.4474597169416349E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999848589446416E-001                  9.2136614663422456E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999848589446416E-001                  9.2136614663422456E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.0778711396346017E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.0778711396346017E+001                 -1.0778711396346017E+001                 -3.2308116787530835E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6671149811107684E+000                  3.7409091046737348E+000                  2.0588777509798275E+000                  1.4964033843991587E+000                  0.0000000000000000E+000                  1.1206940902578923E+001                 -3.1097621263884219E+000                  6.1598365135555380E+000                  6.2132302868719846E-001                  8.5000496627254196E-001                  1.2966429887659308E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4468833607861379E-003                  9.3805276451495445E-003                  3.4468833607861214E-003                  9.3805276451495428E-003                  1.0500000000000014E+001                  4.1995530354712320E+000                                        0                                        5 
                                     115                                      596                  6.2448770532548897E+003                  2.3922956895245875E+000                  1.5000000000000002E+001                  3.4474597169416349E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9516443194265336E-001                  9.8666596057212874E-001                  9.9999804428064110E-001                  9.9714031488182231E-001                  9.9516443194265336E-001                  9.8666596057212874E-001                  9.9999804428064110E-001                  9.9714031488182231E-001                 -9.6435212773210726E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.6435212773210726E+000                 -9.6435212773210726E+000                 -2.8430981996984901E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6836622091512927E+000                  3.9311308294510288E+000                  2.1208941572874260E+000                  1.3723705717839616E+000                  0.0000000000000000E+000                  1.1568757473331917E+001                 -2.8420175582320755E+000                  6.2530447080441363E+000                  6.2126373543791924E-001                  8.5000496627254196E-001                  1.2966429887659308E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4468833607861379E-003                  9.3805276451495445E-003                  3.4468833607861223E-003                  9.3805276451495428E-003                  1.0500000000000014E+001                  4.1995530354712320E+000                                        0                                        5 
                                     120                                      580                  7.4240645872481409E+003                  2.3412228963659385E+000                  1.5000000000000002E+001                  3.4474597169416349E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9762189325819839E-001                  9.9331072921184638E-001                  9.9999936912211029E-001                  9.9994407563497378E-001                  9.9762189325819839E-001                  9.9331072921184638E-001                  9.9999936912211029E-001                  9.9994407563497378E-001                 -8.6487325024654016E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -8.6487325024654016E+000                 -8.6487325024654016E+000                 -2.5048249755383388E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7360229913139524E+000                  4.0060698198919216E+000                  2.0536420881825532E+000                  1.5068747099937077E+000                  0.0000000000000000E+000                  1.1892426774729300E+001                 -2.6071091240517132E+000                  6.3399161334957501E+000                  6.2121689190928142E-001                  8.5000496627254207E-001                  1.2966429887659308E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4468833607861379E-003                  9.3805276451495445E-003                  3.4468833607861214E-003                  9.3805276451495428E-003                  1.0500000000000014E+001                  4.1995530354712320E+000                                        0                                        8 
                                     125                                      603                  8.0514106475736353E+003                  1.8812260799704319E+000                  1.5000000000000002E+001                  3.4474597169416349E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9865964687297115E-001                  9.9585123202022330E-001                  9.9999252257392279E-001                  9.9997168263152991E-001                  9.9865964687297115E-001                  9.9585123202022330E-001                  9.9999252257392279E-001                  9.9997168263152991E-001                 -8.1763166961444682E+000                 -9.8999999999999986E+001                 -2.4082399653118493E+001                 -8.1763166961444682E+000                 -8.1763166961444682E+000                 -2.3457290789880805E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7654641050314095E+000                  4.0226063521397162E+000                  2.0030281268715360E+000                  1.6081026326157417E+000                  0.0000000000000000E+000                  1.2052559698308354E+001                 -2.4905300045800685E+000                  6.3825945670826840E+000                  6.2119566307714624E-001                  8.5000496627254196E-001                  1.2966429887659308E+000                  6.9999999999999996E-001                  2.7997020236474884E-001                  3.4468833607861366E-003                  9.3805276451495410E-003                  3.4468833607861223E-003                  9.3805276451495428E-003                  1.0500000000000009E+001                  4.1995530354712320E+000                                        2                                        5 
                                     130                                      615                  8.4597663147582225E+003                  1.8177398224493253E+000                  1.5000000000000002E+001                  3.4474597169416349E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9897599975638607E-001                  9.9678873156854919E-001                  9.9999449728137335E-001                  9.9997970227515254E-001                  9.9897599975638607E-001                  9.9678873156854919E-001                  9.9999449728137335E-001                  9.9997970227515254E-001                 -7.8913651247198482E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -7.8913651247198482E+000                 -7.8913651247198491E+000                 -2.2504182652559638E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7835428691909505E+000                  4.0287773627776291E+000                  1.9699561038714113E+000                  1.6742466786159915E+000                  0.0000000000000000E+000                  1.2151567555933880E+001                 -2.4181170780851922E+000                  6.4087232449554268E+000                  6.2118220339462904E-001                  8.5000496627254196E-001                  1.2966429887659308E+000                  6.9999999999999984E-001                  2.7997020236474879E-001                  3.4468833607861345E-003                  9.3805276451495393E-003                  3.4468833607861214E-003                  9.3805276451495428E-003                  1.0500000000000004E+001                  4.1995530354712320E+000                                        3                                        5 
                                     135                                      616                  9.0466977774505322E+003                  2.2136460526874493E+000                  1.5000000000000002E+001                  3.4474597169416349E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9927989942038542E-001                  9.9761203091966955E-001                  9.9999605701843586E-001                  9.9998598026279883E-001                  9.9927989942038542E-001                  9.9761203091966955E-001                  9.9999605701843586E-001                  9.9998598026279883E-001                 -7.5130721105741500E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -7.5130721105741500E+000                 -7.5130721105741580E+000                 -2.1247179849796446E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8077378739311860E+000                  4.0317107168214728E+000                  1.9230327714128612E+000                  1.7680933435330919E+000                  0.0000000000000000E+000                  1.2285729906280734E+001                 -2.3195905769287997E+000                  6.4438235045385213E+000                  6.2116740993813346E-001                  8.5000496627254196E-001                  1.2966429887659314E+000                  6.9999999999999973E-001                  2.7997020236474884E-001                  3.4468833607861345E-003                  9.3805276451495410E-003                  3.4468833607861223E-003                  9.3805276451495428E-003                  1.0500000000000004E+001                  4.1995530354712320E+000                                        3                                        6 
                                     140                                      615                  1.0352252680914657E+004                  2.4916446544039346E+000                  1.5000000000000002E+001                  3.4474597169416349E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9963062293314020E-001                  9.9876811194274229E-001                  9.9999818622794134E-001                  9.9999364659758805E-001                  9.9963062293314020E-001                  9.9876811194274229E-001                  9.9999818622794134E-001                  9.9999364659758805E-001                 -6.7961581108976601E+000                 -9.8999999999999986E+001                 -2.2577249674798587E+001                 -6.7961581108976601E+000                 -6.7961581108980038E+000                 -1.8897616076799221E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8536352352200192E+000                  4.0237996010426871E+000                  1.8272824909458023E+000                  1.9595939044672097E+000                  0.0000000000000000E+000                  1.2550926189438336E+001                 -2.1227145924792570E+000                  6.5116188674678863E+000                  6.2114896111803408E-001                  8.5000496627254063E-001                  1.2966429887659350E+000                  6.9999999999999629E-001                  2.7997020236474879E-001                  3.4468833607861332E-003                  9.3805276451495393E-003                  3.4468833607861353E-003                  9.3805276451495428E-003                  1.0500000000000002E+001                  4.1995530354712320E+000                                        3                                        5 
                                     145                                      642                  1.2184720283783070E+004                  2.6016967499692556E+000                  1.5000000000000002E+001                  3.4474597169416349E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9984527981436055E-001                  9.9946573485427803E-001                  9.9999932574932360E-001                  9.9999755014684844E-001                  9.9984527981436055E-001                  9.9946573485427803E-001                  9.9999932574932360E-001                  9.9999755014684844E-001                 -6.0055227232169095E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -6.0055227232169095E+000                 -6.0055227232362753E+000                 -1.6356269067485641E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9031820771257513E+000                  4.0083828592579875E+000                  1.7204804362419872E+000                  2.1731980138748397E+000                  0.0000000000000000E+000                  1.2866196521844682E+001                 -1.8837166495637050E+000                  6.5885311383201151E+000                  6.2113589461895347E-001                  8.5000496627253264E-001                  1.2966429887659618E+000                  6.9999999999997198E-001                  2.7997020236474884E-001                  3.4468833607861319E-003                  9.3805276451495410E-003                  3.4468833607861366E-003                  9.3805276451495445E-003                  1.0499999999999970E+001                  4.1995530354712320E+000                                        3                                        4 
                                     150                                      657                  1.4505228205104844E+004                  2.6993340115047637E+000                  1.5000000000000002E+001                  3.4474597169416349E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9993064261473441E-001                  9.9976217155449199E-001                  9.9999971610440008E-001                  9.9999900690333909E-001                  9.9993064261473441E-001                  9.9976217155449199E-001                  9.9999971610440008E-001                  9.9999900690333909E-001                 -5.2149996917531070E+000                 -9.8999999999999986E+001                 -2.0771069700814699E+001                 -5.2149996917531070E+000                 -5.2149996927567024E+000                 -1.3851225551242111E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9525181883354308E+000                  4.0087978931265402E+000                  1.6220157307569059E+000                  2.3701274248450024E+000                  0.0000000000000000E+000                  1.3207266345195555E+001                 -1.6212008524553758E+000                  6.6687434922157127E+000                  6.2112690032112750E-001                  8.5000496627247324E-001                  1.2966429887661617E+000                  6.9999999999979401E-001                  2.7997020236474879E-001                  3.4468833607861314E-003                  9.3805276451495393E-003                  3.4468833607861371E-003                  9.3805276451495445E-003                  1.0499999999999737E+001                  4.1995530354712320E+000                                        3                                        4 
                                     155                                      662                  1.7097490753543058E+004                  2.7572621986146393E+000                  1.5000000000000002E+001                  3.4474597169416349E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9996821289974924E-001                  9.9988050287536445E-001                  9.9999987382362243E-001                  9.9999954609452923E-001                  9.9996821289974924E-001                  9.9988050287536445E-001                  9.9999987382362243E-001                  9.9999954609452923E-001                 -4.4621939603478369E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -4.4621939603478369E+000                 -4.4621940019516897E+000                 -1.1480844742961299E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0022209978203271E+000                  4.0477027003828603E+000                  1.5420625154152725E+000                  2.5300338555282686E+000                  0.0000000000000000E+000                  1.3550719852627145E+001                 -1.3566076219953223E+000                  6.7492686615885020E+000                  6.2112111014377980E-001                  8.5000496627210598E-001                  1.2966429887673958E+000                  6.9999999999869278E-001                  2.7997020236474879E-001                  3.4468833607861301E-003                  9.3805276451495393E-003                  3.4468833607861371E-003                  9.3805276451495445E-003                  1.0499999999998293E+001                  4.1995530354712312E+000                                        3                                        5 
                                     160                                      666                  1.9875074961716517E+004                  2.7200989398553728E+000                  1.5000000000000002E+001                  3.4474597169416349E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9998582133000147E-001                  9.9993698121881336E-001                  9.9999994381152757E-001                  9.9999978521714339E-001                  9.9998582133000147E-001                  9.9993698121881336E-001                  9.9999994381152757E-001                  9.9999978521714339E-001                 -3.7202542088812942E+000                 -9.8999999999999986E+001                 -1.9566949718158774E+001                 -3.7202542088812942E+000                 -3.7202558036412618E+000                 -9.1553439922152826E+000                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0552764579674916E+000                  4.1202626478956921E+000                  1.4722315688773582E+000                  2.6696957486040978E+000                  0.0000000000000000E+000                  1.3900466953088310E+001                 -1.0897561743046089E+000                  6.8332065482899411E+000                  6.2111733723114859E-001                  8.5000496627000977E-001                  1.2966429887744453E+000                  6.9999999999240381E-001                  2.7997020236474884E-001                  3.4468833607859944E-003                  9.3805276451495393E-003                  3.4468833607861371E-003                  9.3805276451495445E-003                  1.0499999999989797E+001                  4.1995530354712312E+000                                        3                                        4 
                                     165                                      668                  2.2468036753254182E+004                  2.7115695432453606E+000                  1.5000000000000002E+001                  3.4474597169416349E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999309587608509E-001                  9.9996429531151321E-001                  9.9999997239813665E-001                  9.9999988914321492E-001                  9.9999309587608509E-001                  9.9996429531151321E-001                  9.9999997239813665E-001                  9.9999988914321492E-001                 -3.0608087658384591E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.0608087658384591E+000                 -3.0608483174493135E+000                 -7.1014486766973377E+000                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.1057248969704085E+000                  4.1990870180079893E+000                  1.4107468759276756E+000                  2.7926651345034630E+000                  0.0000000000000000E+000                  1.4218997972971472E+001                 -8.4956916184225617E-001                  6.9118374920748353E+000                  6.2111502191085854E-001                  8.5000496626090427E-001                  1.2966429888050615E+000                  6.9999999996509044E-001                  2.7997020236475284E-001                  3.4468833607713798E-003                  9.3805276451495445E-003                  3.4468833607861371E-003                  9.3805276451495445E-003                  1.0499999999951566E+001                  4.1995530354712347E+000                                        3                                        3 
                                     170                                      670                  2.5116609880543314E+004                  2.7789641842663886E+000                  1.5000000000000002E+001                  3.4474597169416349E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999656960591010E-001                  9.9998037271504570E-001                  9.9999998619856834E-001                  9.9999994293725880E-001                  9.9999656960591010E-001                  9.9998037271504570E-001                  9.9999998619856834E-001                  9.9999994293725880E-001                 -2.4192374225641142E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.4192374225641142E+000                 -2.4200999606500062E+000                 -5.1216746508252546E+000                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.1575259517670053E+000                  4.2749170350749690E+000                  1.3450597748679700E+000                  2.9240393366228741E+000                  0.0000000000000000E+000                  1.4535612554478583E+001                 -6.1352043586055038E-001                  6.9920766148300224E+000                  6.2111291370928567E-001                  8.5000496622114408E-001                  1.2966429889386522E+000                  6.9999999984605354E-001                  2.7997020236500580E-001                  3.4468833593592108E-003                  9.3805276451498967E-003                  3.4468833607861371E-003                  9.3805276451495445E-003                  1.0499999999777890E+001                  4.1995530354713315E+000                                        3                                        4 
                                     175                                      673                  2.7960003337712715E+004                  2.7237508866213314E+000                  1.5000000000000002E+001                  3.4474597169416349E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999854898215279E-001                  9.9999074282837175E-001                  9.9999999408452911E-001                  9.9999997409638630E-001                  9.9999854898215279E-001                  9.9999074282837175E-001                  9.9999999408452911E-001                  9.9999997409638630E-001                 -1.7584241080078611E+000                 -5.3484394520445584E+001                 -9.8999999999999986E+001                 -1.7584241080078613E+000                 -1.7755877363359236E+000                 -3.1701528690762517E+000                 -5.3484394520445584E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.2119177002748920E+000                  4.3420174726036693E+000                  1.2698264966165489E+000                  3.0745058931257163E+000                  0.0000000000000000E+000                  1.4859508053601450E+001                 -3.7444066267353210E-001                  7.0759987839360470E+000                  6.2110946007877033E-001                  8.5000496603527231E-001                  1.2966429895574925E+000                  6.9999999930599810E-001                  2.7997020237967679E-001                  3.4468832366595535E-003                  9.3805276451460647E-003                  3.4468833607861384E-003                  9.3805276451495428E-003                  1.0499999998966349E+001                  4.1995530354773187E+000                                        3                                        4 
                                     180                                      682                  3.0972211218600642E+004                  2.7528583329381822E+000                  1.5000000000000002E+001                  3.4474597169416349E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999935335018775E-001                  9.9999591073072192E-001                  9.9999999753463720E-001                  9.9999998860858519E-001                  9.9999935335018775E-001                  9.9999591073072192E-001                  9.9999999753463720E-001                  9.9999998860858519E-001                 -8.9348413863886267E-001                 -4.8647252625038611E+001                 -9.8999999999999986E+001                 -8.9348413863886267E-001                 -1.0896588790526534E+000                 -1.3330267454378797E+000                 -4.8647252625038611E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.2663025820625604E+000                  4.3934790487829751E+000                  1.1867875211308627E+000                  3.2405838440970887E+000                  0.0000000000000000E+000                  1.5176896455416065E+001                 -1.4169679831897800E-001                  7.1593793598561701E+000                  6.2110404934080754E-001                  8.5000496456694896E-001                  1.2966429941989803E+000                  6.9999999597281570E-001                  2.7997020308353254E-001                  3.4468745979091726E-003                  9.3805276445622261E-003                  3.4468833607861384E-003                  9.3805276451495428E-003                  1.0499999995003634E+001                  4.1995530357876278E+000                                        3                                        4 
                                     185                                      728                  3.4269762779574681E+004                  2.8429278722907192E+000                  1.5000000000000002E+001                  3.4474597169416349E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999973779079310E-001                  9.9999830026929382E-001                  9.9999999904405956E-001                  9.9999999518545046E-001                  9.9999973779079310E-001                  9.9999830026929382E-001                  9.9999999904405956E-001                  9.9999999518545046E-001                  5.1386329687882182E-001                 -4.4135145056449609E+001                 -9.8999999999999986E+001                  5.1386329687882171E-001                 -9.3189346743937862E-002                  3.9057610407980692E-001                 -4.4135145056449609E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3203843802073818E+000                  4.4291514964832128E+000                  1.0964601486913392E+000                  3.4212385889761356E+000                  0.0000000000000000E+000                  1.5490184576466493E+001                  8.7336333765296190E-002                  7.2421725919803457E+000                  6.2109847774481886E-001                  8.5000492010854189E-001                  1.2966431320772498E+000                  6.9999991692564845E-001                  2.7997023071975485E-001                  3.4463884280745436E-003                  9.3805275771966356E-003                  3.4468833607861392E-003                  9.3805276451495428E-003                  1.0499999950992352E+001                  4.1995530490938755E+000                                        3                                        4 
                                     190                                      772                  3.7978979891707706E+004                  2.9141508988828564E+000                  1.5000000000000002E+001                  3.4474597169416349E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999989255278021E-001                  9.9999933790138640E-001                  9.9999999962934605E-001                  9.9999999808289397E-001                  9.9999989255278021E-001                  9.9999933790138640E-001                  9.9999999962934605E-001                  9.9999999808289397E-001                  2.0620383172614107E+000                 -3.9965965586393288E+001                 -9.8999999999999986E+001                  2.0620383172614107E+000                  1.2187310262496909E+000                  1.9947923502678773E+000                 -3.9965965586393288E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.4539204635417170E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3732059438203894E+000                  4.4490695871918975E+000                  1.0007760668196670E+000                  3.6126067527194801E+000                  0.0000000000000000E+000                  1.5799087950780088E+001                  3.1330214545495699E-001                  7.3234582916026785E+000                  6.2072018372152094E-001                  8.5000309263282225E-001                  1.2966489252474149E+000                  6.9999662973081800E-001                  2.7997106785391451E-001                  3.4250641651164043E-003                  9.3805218705667413E-003                  3.4468833607861392E-003                  9.3805276451495428E-003                  1.0499998416699832E+001                  4.1995534993097676E+000                                        3                                        5 
