                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     850                                     1579                  1.0000000000000000E+000                  2.0000000000000000E-002                  1.2266842203509783E+007                  2.0155688379830463E-006                  3.5474558585871860E+003                  6.9356745707102484E+004                  6.9720985016688587E+002                  4.1255010786712560E+000                  0.0000000000000000E+000                  3.4170033708676363E-031                  9.1317209675551798E-013                  2.5235857577092698E-008                  8.5391655089624636E-018                  4.7910858045801569E-001                  4.4501371221453684E-001                  1.4564836362562838E+001                 -1.1703729823210135E-006                  6.7398294805065255E+000                  1.9784588637972137E-004                  5.3390195613566060E+000                  2.2656152308708771E-001                  5.8274935110909268E-002                  1.1431173615845924E+000                  9.1939839367703313E-001                  4.0857597561321226E+000                  2.1556771026649004E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.8278028062781021E+007                  1.0330941586464647E+002                  2.0999884314167476E+006                  3.5399952650692683E+008                  5.4831471748654992E-008                  3.6386807462819398E+005                  2.4420629845149571E+008                  5.0000000000000000E+001                  1.0000000000000000E+003                  3.8711209952148031E+014                               "r24.03.1"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.1"                                 "CRMATH"                               "20260127"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                tri_alpha 
                                       1                  1.4564836362562838E+001                  2.8433635141850946E+000                  3.5499170002159577E+000                 -8.7731745522705040E+000                  2.5570953174433093E+000                  6.4510366659717255E-001                  3.3485252887242095E-001                  2.0043804530406550E-002                  2.0996642289750572E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  1.4564836362555557E+001                  2.8433635141824913E+000                  3.5499170004515737E+000                 -8.7731745506223966E+000                  2.5570953193271913E+000                  6.4510366659710072E-001                  3.3485252887249267E-001                  2.0043804530406550E-002                  2.0996642369429362E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  1.4564836362506211E+001                  2.8433635141648668E+000                  3.5499170011636996E+000                 -8.7731745456409627E+000                  2.5570953250210424E+000                  6.4510366659647123E-001                  3.3485252887312289E-001                  2.0043804530405884E-002                  2.0996642610232930E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  1.4564836362384405E+001                  2.8433635141213593E+000                  3.5499170034334093E+000                 -8.7731745297629509E+000                  2.5570953431686680E+000                  6.4510366659215412E-001                  3.3485252887744543E-001                  2.0043804530400444E-002                  2.0996643377629124E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  1.4564836361960715E+001                  2.8433635139700231E+000                  3.5499170105656783E+000                 -8.7731744798479596E+000                  2.5570954001952146E+000                  6.4510366653257489E-001                  3.3485252893709611E-001                  2.0043804530329057E-002                  2.0996645787063097E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  1.4564836360670261E+001                  2.8433635135090856E+000                  3.5499170264242275E+000                 -8.7731743684309222E+000                  2.5570955269932774E+000                  6.4510366542741093E-001                  3.3485253004358745E-001                  2.0043804529001674E-002                  2.0996651101963296E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  1.4564836358149332E+001                  2.8433635126086365E+000                  3.5499170474025918E+000                 -8.7731742215794188E+000                  2.5570956947270296E+000                  6.4510366517283046E-001                  3.3485253029847351E-001                  2.0043804528696030E-002                  2.0996658185436853E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  1.4564836355628405E+001                  2.8433635117081906E+000                  3.5499170788701524E+000                 -8.7731740010450778E+000                  2.5570959463275460E+000                  6.4510366421110632E-001                  3.3485253126135278E-001                  2.0043804527540843E-002                  2.0996668785335246E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  1.4564836350586546E+001                  2.8433635099072960E+000                  3.5499171282979840E+000                 -8.7731736548753361E+000                  2.5570963415297197E+000                  6.4510366323042811E-001                  3.3485253224320871E-001                  2.0043804526363118E-002                  2.0996685458292723E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
